itinerary_id,price,flight_number,departure_time,arrival_time,number_of_stops,marketing_airline,operating_airline,is_self_transfer,Score,depart_date,depart_time,arrival_date,arrival_time_only,duration_in_hrs,origin_airport,destination_airport,flight_id,cabin_class_id
18467-2507191324--32573-0-10968-2507191544,C$668,1993,2025-07-19 13:24,2025-07-19 15:44,0,,,False,0.999,2025-07-19,13:24:00,2025-07-19,15:44:00,3.33,YYZ,DFW,FL1993,cc3
18467-2507190655--32573-0-10968-2507190915,C$668,1169,2025-07-19 6:55,2025-07-19 9:15,0,,,False,0.891099,2025-07-19,6:55:00,2025-07-19,9:15:00,3.33,YYZ,DFW,FL1169,cc3
18467-2507191655--32573-0-10968-2507191915,C$802,1111,2025-07-19 16:55,2025-07-19 19:15,0,,,False,0.831472,2025-07-19,16:55:00,2025-07-19,19:15:00,3.33,YYZ,DFW,FL1111,cc3
18467-2507191640--31722-0-10968-2507191902,C$596,8156,2025-07-19 16:40,2025-07-19 19:02,0,,,False,0.999,2025-07-19,16:40:00,2025-07-19,19:02:00,3.37,YYZ,DFW,FL8156,cc4
18467-2507190820--31722-0-10968-2507191042,C$685,8169,2025-07-19 8:20,2025-07-19 10:42,0,,,False,0.723185,2025-07-19,8:20:00,2025-07-19,10:42:00,3.37,YYZ,DFW,FL8169,cc4
18467-2507190900--31722-1-10968-2507191320,C$618,1538,2025-07-19 9:00,2025-07-19 9:59,1,,,False,0.34023,2025-07-19,9:00:00,2025-07-19,9:59:00,1.98,YYZ,ORD,FL1538,cc4
18467-2507190900--31722-1-10968-2507191320,C$618,1491,2025-07-19 10:41,2025-07-19 13:20,1,,,False,0.34023,2025-07-19,10:41:00,2025-07-19,13:20:00,2.65,ORD,DFW,FL1491,cc4
18467-2507191100--31722-1-10968-2507191522,C$618,3499,2025-07-19 11:00,2025-07-19 12:01,1,,,False,0.521481,2025-07-19,11:00:00,2025-07-19,12:01:00,2.02,YYZ,ORD,FL3499,cc4
18467-2507191100--31722-1-10968-2507191522,C$618,2290,2025-07-19 12:45,2025-07-19 15:22,1,,,False,0.521481,2025-07-19,12:45:00,2025-07-19,15:22:00,2.62,ORD,DFW,FL2290,cc4
18467-2507190700--31722-1-10968-2507191124,C$618,490,2025-07-19 7:00,2025-07-19 7:59,1,,,False,0.351363,2025-07-19,7:00:00,2025-07-19,7:59:00,1.98,YYZ,ORD,FL490,cc4
18467-2507190700--31722-1-10968-2507191124,C$618,1297,2025-07-19 8:45,2025-07-19 11:24,1,,,False,0.351363,2025-07-19,8:45:00,2025-07-19,11:24:00,2.65,ORD,DFW,FL1297,cc4
18467-2507191000--31722-1-10968-2507191522,C$618,8278,2025-07-19 10:00,2025-07-19 10:53,1,,,False,0.339073,2025-07-19,10:00:00,2025-07-19,10:53:00,1.88,YYZ,ORD,FL8278,cc4
18467-2507191000--31722-1-10968-2507191522,C$618,2290,2025-07-19 12:45,2025-07-19 15:22,1,,,False,0.339073,2025-07-19,12:45:00,2025-07-19,15:22:00,2.62,ORD,DFW,FL2290,cc4
18467-2507191300--31722-1-10968-2507191858,C$618,3676,2025-07-19 13:00,2025-07-19 14:01,1,,,False,0.326708,2025-07-19,13:00:00,2025-07-19,14:01:00,2.02,YYZ,ORD,FL3676,cc4
18467-2507191300--31722-1-10968-2507191858,C$618,793,2025-07-19 16:20,2025-07-19 18:58,1,,,False,0.326708,2025-07-19,16:20:00,2025-07-19,18:58:00,2.63,ORD,DFW,FL793,cc4
18467-2507201324--32573-0-10968-2507201544,C$540,1993,2025-07-20 13:24,2025-07-20 15:44,0,,,False,0.999,2025-07-20,13:24:00,2025-07-20,15:44:00,3.33,YYZ,DFW,FL1993,cc1
18467-2507201655--32573-0-10968-2507201915,C$540,1111,2025-07-20 16:55,2025-07-20 19:15,0,,,False,0.778149,2025-07-20,16:55:00,2025-07-20,19:15:00,3.33,YYZ,DFW,FL1111,cc1
18467-2507200655--32573-0-10968-2507200915,C$540,1169,2025-07-20 6:55,2025-07-20 9:15,0,,,False,0.589463,2025-07-20,6:55:00,2025-07-20,9:15:00,3.33,YYZ,DFW,FL1169,cc1
18467-2507200600--31679-1-10968-2507201015,C$489,8135,2025-07-20 6:00,2025-07-20 8:20,1,,,False,0.418761,2025-07-20,6:00:00,2025-07-20,8:20:00,2.33,YYZ,ATL,FL8135,cc1
18467-2507200600--31679-1-10968-2507201015,C$489,8080,2025-07-20 9:00,2025-07-20 10:15,1,,,False,0.418761,2025-07-20,9:00:00,2025-07-20,10:15:00,2.25,ATL,DFW,FL8080,cc1
18467-2507201855--31679-1-10910-2507202338,C$489,6768,2025-07-20 18:55,2025-07-20 21:16,1,,,False,0.403088,2025-07-20,18:55:00,2025-07-20,21:16:00,2.35,YYZ,ATL,FL6768,cc1
18467-2507201855--31679-1-10968-2507210001,C$489,6768,2025-07-20 18:55,2025-07-20 21:16,1,,,False,0.403396,2025-07-20,18:55:00,2025-07-20,21:16:00,2.35,YYZ,ATL,FL6768,cc1
18467-2507201855--31679-1-10968-2507210001,C$489,6499,2025-07-20 22:45,2025-07-21 0:01,1,,,False,0.403396,2025-07-20,22:45:00,2025-07-21,0:01:00,2.27,ATL,DFW,FL6499,cc1
18467-2507200745--31679-1-10910-2507201357,C$489,7129,2025-07-20 7:45,2025-07-20 10:00,1,,,False,0.425724,2025-07-20,7:45:00,2025-07-20,10:00:00,2.25,YYZ,ATL,FL7129,cc1
18467-2507200600--31679-1-10910-2507201357,C$489,8135,2025-07-20 6:00,2025-07-20 8:20,1,,,False,0.395732,2025-07-20,6:00:00,2025-07-20,8:20:00,2.33,YYZ,ATL,FL8135,cc1
18467-2507201130--32385-1-10910-2507201534,"C$1,196",2835,2025-07-20 11:30,2025-07-20 13:44,1,,,False,0.581761,2025-07-20,11:30:00,2025-07-20,13:44:00,2.23,YYZ,ATL,FL2835,cc2
18467-2507200600--32385-1-10968-2507201015,C$808,2662,2025-07-20 6:00,2025-07-20 8:20,1,,,False,0.59718,2025-07-20,6:00:00,2025-07-20,8:20:00,2.33,YYZ,ATL,FL2662,cc2
18467-2507200600--32385-1-10968-2507201015,C$808,961,2025-07-20 9:00,2025-07-20 10:15,1,,,False,0.59718,2025-07-20,9:00:00,2025-07-20,10:15:00,2.25,ATL,DFW,FL961,cc2
18467-2507201320--32385-1-10910-2507201749,"C$1,196",2710,2025-07-20 13:20,2025-07-20 15:37,1,,,False,0.533933,2025-07-20,13:20:00,2025-07-20,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2507200745--32385-1-10968-2507201215,C$808,2988,2025-07-20 7:45,2025-07-20 10:00,1,,,False,0.812692,2025-07-20,7:45:00,2025-07-20,10:00:00,2.25,YYZ,ATL,FL2988,cc2
18467-2507200745--32385-1-10968-2507201215,C$808,414,2025-07-20 11:00,2025-07-20 12:15,1,,,False,0.812692,2025-07-20,11:00:00,2025-07-20,12:15:00,2.25,ATL,DFW,FL414,cc2
18467-2507200745--32385-1-10968-2507201215,C$808,414,2025-07-20 11:00,2025-07-20 12:15,1,,,False,0.812692,2025-07-20,11:00:00,2025-07-20,12:15:00,2.25,YYZ,YUL,FL414,cc2
18467-2507201855--32385-1-10910-2507202338,C$808,2714,2025-07-20 18:55,2025-07-20 21:16,1,,,False,0.694099,2025-07-20,18:55:00,2025-07-20,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2507201855--32385-1-10968-2507210001,C$808,2714,2025-07-20 18:55,2025-07-20 21:16,1,,,False,0.53929,2025-07-20,18:55:00,2025-07-20,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2507201855--32385-1-10968-2507210001,C$808,818,2025-07-20 22:45,2025-07-21 0:01,1,,,False,0.53929,2025-07-20,22:45:00,2025-07-21,0:01:00,2.27,ATL,DFW,FL818,cc2
18467-2507200655--32573-0-10968-2507200915,C$668,1169,2025-07-20 6:55,2025-07-20 9:15,0,,,False,0.999,2025-07-20,6:55:00,2025-07-20,9:15:00,3.33,YYZ,DFW,FL1169,cc3
18467-2507201324--32573-0-10968-2507201544,C$802,1993,2025-07-20 13:24,2025-07-20 15:44,0,,,False,0.94204,2025-07-20,13:24:00,2025-07-20,15:44:00,3.33,YYZ,DFW,FL1993,cc3
18467-2507201655--32573-0-10968-2507201915,"C$1,161",1111,2025-07-20 16:55,2025-07-20 19:15,0,,,False,0.575122,2025-07-20,16:55:00,2025-07-20,19:15:00,3.33,YYZ,DFW,FL1111,cc3
18467-2507201640--31722-0-10968-2507201902,C$842,8156,2025-07-20 16:40,2025-07-20 19:02,0,,,False,0.999,2025-07-20,16:40:00,2025-07-20,19:02:00,3.37,YYZ,DFW,FL8156,cc4
18467-2507200820--31722-0-10968-2507201042,C$842,8169,2025-07-20 8:20,2025-07-20 10:42,0,,,False,0.827469,2025-07-20,8:20:00,2025-07-20,10:42:00,3.37,YYZ,DFW,FL8169,cc4
18467-2507202000--31722-0-10968-2507202222,C$842,8130,2025-07-20 20:00,2025-07-20 22:22,0,,,False,0.627591,2025-07-20,20:00:00,2025-07-20,22:22:00,3.37,YYZ,DFW,FL8130,cc4
18467-2507200900--31722-1-10968-2507201320,C$803,1538,2025-07-20 9:00,2025-07-20 9:59,1,,,False,0.490671,2025-07-20,9:00:00,2025-07-20,9:59:00,1.98,YYZ,ORD,FL1538,cc4
18467-2507200900--31722-1-10968-2507201320,C$803,1491,2025-07-20 10:41,2025-07-20 13:20,1,,,False,0.490671,2025-07-20,10:41:00,2025-07-20,13:20:00,2.65,ORD,DFW,FL1491,cc4
18467-2507200700--31722-1-10968-2507201124,C$803,490,2025-07-20 7:00,2025-07-20 7:59,1,,,False,0.474756,2025-07-20,7:00:00,2025-07-20,7:59:00,1.98,YYZ,ORD,FL490,cc4
18467-2507200700--31722-1-10968-2507201124,C$803,1297,2025-07-20 8:45,2025-07-20 11:24,1,,,False,0.474756,2025-07-20,8:45:00,2025-07-20,11:24:00,2.65,ORD,DFW,FL1297,cc4
18467-2507211324--32573-0-10968-2507211544,C$456,1993,2025-07-21 13:24,2025-07-21 15:44,0,,,False,0.999,2025-07-21,13:24:00,2025-07-21,15:44:00,3.33,YYZ,DFW,FL1993,cc1
18467-2507211655--32573-0-10968-2507211915,C$456,1111,2025-07-21 16:55,2025-07-21 19:15,0,,,False,0.772306,2025-07-21,16:55:00,2025-07-21,19:15:00,3.33,YYZ,DFW,FL1111,cc1
18467-2507210655--32573-0-10968-2507210915,C$456,1169,2025-07-21 6:55,2025-07-21 9:15,0,,,False,0.596115,2025-07-21,6:55:00,2025-07-21,9:15:00,3.33,YYZ,DFW,FL1169,cc1
18467-2507210630--32573-1-10968-2507211108,C$696,3524,2025-07-21 6:30,2025-07-21 7:25,1,,,False,0.28906,2025-07-21,6:30:00,2025-07-21,7:25:00,1.92,YYZ,ORD,FL3524,cc1
18467-2507210630--32573-1-10968-2507211108,C$696,1555,2025-07-21 8:40,2025-07-21 11:08,1,,,False,0.28906,2025-07-21,8:40:00,2025-07-21,11:08:00,2.47,ORD,DFW,FL1555,cc1
18467-2507211130--32385-1-10910-2507211534,"C$1,196",2835,2025-07-21 11:30,2025-07-21 13:44,1,,,False,0.635765,2025-07-21,11:30:00,2025-07-21,13:44:00,2.23,YYZ,ATL,FL2835,cc2
18467-2507210600--32385-1-10968-2507211015,C$808,2662,2025-07-21 6:00,2025-07-21 8:20,1,,,False,0.999,2025-07-21,6:00:00,2025-07-21,8:20:00,2.33,YYZ,ATL,FL2662,cc2
18467-2507210600--32385-1-10968-2507211015,C$808,961,2025-07-21 9:00,2025-07-21 10:15,1,,,False,0.999,2025-07-21,9:00:00,2025-07-21,10:15:00,2.25,ATL,DFW,FL961,cc2
18467-2507211320--32385-1-10910-2507211749,C$976,2710,2025-07-21 13:20,2025-07-21 15:37,1,,,False,0.657436,2025-07-21,13:20:00,2025-07-21,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2507211855--32385-1-10910-2507212338,C$808,2714,2025-07-21 18:55,2025-07-21 21:16,1,,,False,0.759856,2025-07-21,18:55:00,2025-07-21,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2507211855--32385-1-10968-2507220001,C$808,2714,2025-07-21 18:55,2025-07-21 21:16,1,,,False,0.577604,2025-07-21,18:55:00,2025-07-21,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2507211855--32385-1-10968-2507220001,C$808,818,2025-07-21 22:45,2025-07-22 0:01,1,,,False,0.577604,2025-07-21,22:45:00,2025-07-22,0:01:00,2.27,ATL,DFW,FL818,cc2
18467-2507211320--32385-1-10968-2507211833,C$860,2710,2025-07-21 13:20,2025-07-21 15:37,1,,,False,0.594986,2025-07-21,13:20:00,2025-07-21,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2507211320--32385-1-10968-2507211833,C$860,436,2025-07-21 17:15,2025-07-21 18:33,1,,,False,0.594986,2025-07-21,17:15:00,2025-07-21,18:33:00,2.3,ATL,DFW,FL436,cc2
18467-2507210600--32385-1-10968-2507211122,C$724,5066,2025-07-21 6:00,2025-07-21 7:53,1,,,False,0.638976,2025-07-21,6:00:00,2025-07-21,7:53:00,1.88,YYZ,JFK,FL5066,cc2
18467-2507210600--32385-1-10968-2507211122,C$724,356,2025-07-21 8:30,2025-07-21 11:22,1,,,False,0.638976,2025-07-21,8:30:00,2025-07-21,11:22:00,3.87,JFK,DFW,FL356,cc2
18467-2507210655--32573-0-10968-2507210915,C$585,1169,2025-07-21 6:55,2025-07-21 9:15,0,,,False,0.999,2025-07-21,6:55:00,2025-07-21,9:15:00,3.33,YYZ,DFW,FL1169,cc3
18467-2507211655--32573-0-10968-2507211915,C$668,1111,2025-07-21 16:55,2025-07-21 19:15,0,,,False,0.844752,2025-07-21,16:55:00,2025-07-21,19:15:00,3.33,YYZ,DFW,FL1111,cc3
18467-2507211324--32573-0-10968-2507211544,C$802,1993,2025-07-21 13:24,2025-07-21 15:44,0,,,False,0.608381,2025-07-21,13:24:00,2025-07-21,15:44:00,3.33,YYZ,DFW,FL1993,cc3
18467-2507210820--32695-0-10968-2507211042,C$846,1031,2025-07-21 8:20,2025-07-21 10:42,0,,,False,0.406616,2025-07-21,8:20:00,2025-07-21,10:42:00,3.37,YYZ,DFW,FL1031,cc3
18467-2507211640--32695-0-10968-2507211902,C$846,1029,2025-07-21 16:40,2025-07-21 19:02,0,,,False,0.389484,2025-07-21,16:40:00,2025-07-21,19:02:00,3.37,YYZ,DFW,FL1029,cc3
18467-2507212000--32695-0-10968-2507212222,"C$1,088",1033,2025-07-21 20:00,2025-07-21 22:22,0,,,False,0.361755,2025-07-21,20:00:00,2025-07-21,22:22:00,3.37,YYZ,DFW,FL1033,cc3
18467-2507210815--32695-1-10968-2507211320,"C$1,588",503,2025-07-21 8:15,2025-07-21 9:09,1,,,False,0.207926,2025-07-21,8:15:00,2025-07-21,9:09:00,1.9,YYZ,ORD,FL503,cc3
18467-2507210815--32695-1-10968-2507211320,"C$1,588",3132,2025-07-21 10:41,2025-07-21 13:20,1,,,False,0.207926,2025-07-21,10:41:00,2025-07-21,13:20:00,2.65,ORD,DFW,FL3132,cc3
18467-2507211000--32695-1-10968-2507211522,"C$1,588",8903,2025-07-21 10:00,2025-07-21 10:53,1,,,False,0.202395,2025-07-21,10:00:00,2025-07-21,10:53:00,1.88,YYZ,ORD,FL8903,cc3
18467-2507211000--32695-1-10968-2507211522,"C$1,588",4854,2025-07-21 12:45,2025-07-21 15:22,1,,,False,0.202395,2025-07-21,12:45:00,2025-07-21,15:22:00,2.62,ORD,DFW,FL4854,cc3
18390-2507211525--32695-1-10968-2507212130,"C$1,216",7968,2025-07-21 15:25,2025-07-21 16:43,1,,,False,0.231156,2025-07-21,15:25:00,2025-07-21,16:43:00,1.3,YTZ,YUL,FL7968,cc3
18390-2507211525--32695-1-10968-2507212130,"C$1,216",1071,2025-07-21 18:25,2025-07-21 21:30,1,,,False,0.231156,2025-07-21,18:25:00,2025-07-21,21:30:00,4.08,YUL,DFW,FL1071,cc3
18467-2507210900--32695-1-10968-2507211522,"C$1,588",5143,2025-07-21 9:00,2025-07-21 9:59,1,,,False,0.181494,2025-07-21,9:00:00,2025-07-21,9:59:00,1.98,YYZ,ORD,FL5143,cc3
18467-2507210900--32695-1-10968-2507211522,"C$1,588",4854,2025-07-21 12:45,2025-07-21 15:22,1,,,False,0.181494,2025-07-21,12:45:00,2025-07-21,15:22:00,2.62,ORD,DFW,FL4854,cc3
18467-2507211640--31722-0-10968-2507211902,C$842,8156,2025-07-21 16:40,2025-07-21 19:02,0,,,False,0.999,2025-07-21,16:40:00,2025-07-21,19:02:00,3.37,YYZ,DFW,FL8156,cc4
18467-2507210820--31722-0-10968-2507211042,C$842,8169,2025-07-21 8:20,2025-07-21 10:42,0,,,False,0.839948,2025-07-21,8:20:00,2025-07-21,10:42:00,3.37,YYZ,DFW,FL8169,cc4
18467-2507212000--31722-0-10968-2507212222,"C$1,049",8130,2025-07-21 20:00,2025-07-21 22:22,0,,,False,0.48111,2025-07-21,20:00:00,2025-07-21,22:22:00,3.37,YYZ,DFW,FL8130,cc4
18467-2507211155--32573-1-10968-2507211550,"C$1,294",3604,2025-07-21 11:55,2025-07-21 12:50,1,,,False,0.328977,2025-07-21,11:55:00,2025-07-21,12:50:00,1.92,YYZ,ORD,FL3604,cc4
18467-2507211155--32573-1-10968-2507211550,"C$1,294",1290,2025-07-21 13:25,2025-07-21 15:50,1,,,False,0.328977,2025-07-21,13:25:00,2025-07-21,15:50:00,2.42,ORD,DFW,FL1290,cc4
18467-2507210600--32385-1-10968-2507211015,C$997,2662,2025-07-21 6:00,2025-07-21 8:20,1,,,False,0.34013,2025-07-21,6:00:00,2025-07-21,8:20:00,2.33,YYZ,ATL,FL2662,cc4
18467-2507210600--32385-1-10968-2507211015,C$997,961,2025-07-21 9:00,2025-07-21 10:15,1,,,False,0.34013,2025-07-21,9:00:00,2025-07-21,10:15:00,2.25,ATL,DFW,FL961,cc4
18467-2507210600--32385-1-10968-2507211122,C$934,5066,2025-07-21 6:00,2025-07-21 7:53,1,,,False,0.3311,2025-07-21,6:00:00,2025-07-21,7:53:00,1.88,YYZ,JFK,FL5066,cc4
18467-2507210600--32385-1-10968-2507211122,C$934,356,2025-07-21 8:30,2025-07-21 11:22,1,,,False,0.3311,2025-07-21,8:30:00,2025-07-21,11:22:00,3.87,JFK,DFW,FL356,cc4
"18390-2507220910--31954,-31825-3-10968-2507222219",C$717,2219,2025-07-22 9:10,2025-07-22 10:09,3,,,True,0.438259,2025-07-22,9:10:00,2025-07-22,10:09:00,0.98,YTZ,YOW,FL2219,cc1
18467-2507221130--32385-1-10910-2507221534,C$808,2835,2025-07-22 11:30,2025-07-22 13:44,1,,,False,0.999,2025-07-22,11:30:00,2025-07-22,13:44:00,2.23,YYZ,ATL,FL2835,cc2
18467-2507220600--32385-1-10968-2507221015,C$808,2662,2025-07-22 6:00,2025-07-22 8:20,1,,,False,0.636091,2025-07-22,6:00:00,2025-07-22,8:20:00,2.33,YYZ,ATL,FL2662,cc2
18467-2507220600--32385-1-10968-2507221015,C$808,961,2025-07-22 9:00,2025-07-22 10:15,1,,,False,0.636091,2025-07-22,9:00:00,2025-07-22,10:15:00,2.25,ATL,DFW,FL961,cc2
18467-2507221320--32385-1-10910-2507221749,C$808,2710,2025-07-22 13:20,2025-07-22 15:37,1,,,False,0.624298,2025-07-22,13:20:00,2025-07-22,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2507221710--32385-1-10968-2507230001,C$608,1053,2025-07-22 17:10,2025-07-22 19:27,1,,,False,0.601361,2025-07-22,17:10:00,2025-07-22,19:27:00,2.28,YYZ,ATL,FL1053,cc2
18467-2507221710--32385-1-10968-2507230001,C$608,818,2025-07-22 22:45,2025-07-23 0:01,1,,,False,0.601361,2025-07-22,22:45:00,2025-07-23,0:01:00,2.27,ATL,DFW,FL818,cc2
18467-2507220655--32573-0-10968-2507220915,C$556,1169,2025-07-22 6:55,2025-07-22 9:15,0,,,False,0.999,2025-07-22,6:55:00,2025-07-22,9:15:00,3.33,YYZ,DFW,FL1169,cc3
18467-2507221324--32573-0-10968-2507221544,C$668,1993,2025-07-22 13:24,2025-07-22 15:44,0,,,False,0.897498,2025-07-22,13:24:00,2025-07-22,15:44:00,3.33,YYZ,DFW,FL1993,cc3
18467-2507221655--32573-0-10968-2507221915,"C$1,161",1111,2025-07-22 16:55,2025-07-22 19:15,0,,,False,0.478851,2025-07-22,16:55:00,2025-07-22,19:15:00,3.33,YYZ,DFW,FL1111,cc3
18467-2507220820--31722-0-10968-2507221042,C$842,8169,2025-07-22 8:20,2025-07-22 10:42,0,,,False,0.935627,2025-07-22,8:20:00,2025-07-22,10:42:00,3.37,YYZ,DFW,FL8169,cc4
18467-2507222000--31722-0-10968-2507222222,C$942,8130,2025-07-22 20:00,2025-07-22 22:22,0,,,False,0.661938,2025-07-22,20:00:00,2025-07-22,22:22:00,3.37,YYZ,DFW,FL8130,cc4
18467-2507221640--31722-0-10968-2507221902,"C$1,558",8156,2025-07-22 16:40,2025-07-22 19:02,0,,,False,0.466355,2025-07-22,16:40:00,2025-07-22,19:02:00,3.37,YYZ,DFW,FL8156,cc4
18467-2507231324--32573-0-10968-2507231544,C$427,1993,2025-07-23 13:24,2025-07-23 15:44,0,,,False,0.999,2025-07-23,13:24:00,2025-07-23,15:44:00,3.33,YYZ,DFW,FL1993,cc1
18467-2507230655--32573-0-10968-2507230915,C$427,1169,2025-07-23 6:55,2025-07-23 9:15,0,,,False,0.727185,2025-07-23,6:55:00,2025-07-23,9:15:00,3.33,YYZ,DFW,FL1169,cc1
18467-2507231655--32573-0-10968-2507231915,C$606,1111,2025-07-23 16:55,2025-07-23 19:15,0,,,False,0.469397,2025-07-23,16:55:00,2025-07-23,19:15:00,3.33,YYZ,DFW,FL1111,cc1
18467-2507230615--32385-2-10968-2507231421,C$440,921,2025-07-23 13:08,2025-07-23 14:21,2,,,False,0.409334,2025-07-23,13:08:00,2025-07-23,14:21:00,2.22,ATL,DFW,FL921,cc1
18467-2507231130--32385-1-10910-2507231534,C$808,2835,2025-07-23 11:30,2025-07-23 13:44,1,,,False,0.695935,2025-07-23,11:30:00,2025-07-23,13:44:00,2.23,YYZ,ATL,FL2835,cc2
18467-2507230600--32385-1-10968-2507231015,C$608,2662,2025-07-23 6:00,2025-07-23 8:20,1,,,False,0.999,2025-07-23,6:00:00,2025-07-23,8:20:00,2.33,YYZ,ATL,FL2662,cc2
18467-2507230600--32385-1-10968-2507231015,C$608,961,2025-07-23 9:00,2025-07-23 10:15,1,,,False,0.999,2025-07-23,9:00:00,2025-07-23,10:15:00,2.25,ATL,DFW,FL961,cc2
18467-2507230600--32385-1-10910-2507231115,C$608,2662,2025-07-23 6:00,2025-07-23 8:20,1,,,False,0.554846,2025-07-23,6:00:00,2025-07-23,8:20:00,2.33,YYZ,ATL,FL2662,cc2
18467-2507230600--32385-1-10968-2507231122,C$587,5066,2025-07-23 6:00,2025-07-23 7:53,1,,,False,0.585196,2025-07-23,6:00:00,2025-07-23,7:53:00,1.88,YYZ,JFK,FL5066,cc2
18467-2507230600--32385-1-10968-2507231122,C$587,356,2025-07-23 8:30,2025-07-23 11:22,1,,,False,0.585196,2025-07-23,8:30:00,2025-07-23,11:22:00,3.87,JFK,DFW,FL356,cc2
18467-2507230615--32385-2-10968-2507231421,C$608,921,2025-07-23 13:08,2025-07-23 14:21,2,,,False,0.511521,2025-07-23,13:08:00,2025-07-23,14:21:00,2.22,ATL,DFW,FL921,cc2
18467-2507231324--32573-0-10968-2507231544,C$556,1993,2025-07-23 13:24,2025-07-23 15:44,0,,,False,0.999,2025-07-23,13:24:00,2025-07-23,15:44:00,3.33,YYZ,DFW,FL1993,cc3
18467-2507230655--32573-0-10968-2507230915,C$556,1169,2025-07-23 6:55,2025-07-23 9:15,0,,,False,0.737389,2025-07-23,6:55:00,2025-07-23,9:15:00,3.33,YYZ,DFW,FL1169,cc3
18467-2507231655--32573-0-10968-2507231915,C$802,1111,2025-07-23 16:55,2025-07-23 19:15,0,,,False,0.349672,2025-07-23,16:55:00,2025-07-23,19:15:00,3.33,YYZ,DFW,FL1111,cc3
18467-2507231640--32695-0-10968-2507231902,C$598,1029,2025-07-23 16:40,2025-07-23 19:02,0,,,False,0.613904,2025-07-23,16:40:00,2025-07-23,19:02:00,3.37,YYZ,DFW,FL1029,cc3
18467-2507230820--32695-0-10968-2507231042,C$598,1031,2025-07-23 8:20,2025-07-23 10:42,0,,,False,0.423953,2025-07-23,8:20:00,2025-07-23,10:42:00,3.37,YYZ,DFW,FL1031,cc3
18467-2507232000--32695-0-10968-2507232222,C$846,1033,2025-07-23 20:00,2025-07-23 22:22,0,,,False,0.368011,2025-07-23,20:00:00,2025-07-23,22:22:00,3.37,YYZ,DFW,FL1033,cc3
18467-2507230815--32695-1-10968-2507231320,"C$1,110",503,2025-07-23 8:15,2025-07-23 9:09,1,,,False,0.24799,2025-07-23,8:15:00,2025-07-23,9:09:00,1.9,YYZ,ORD,FL503,cc3
18467-2507230815--32695-1-10968-2507231320,"C$1,110",3132,2025-07-23 10:41,2025-07-23 13:20,1,,,False,0.24799,2025-07-23,10:41:00,2025-07-23,13:20:00,2.65,ORD,DFW,FL3132,cc3
18467-2507231630--32695-1-10968-2507232229,"C$1,110",8909,2025-07-23 16:30,2025-07-23 17:27,1,,,False,0.224212,2025-07-23,16:30:00,2025-07-23,17:27:00,1.95,YYZ,ORD,FL8909,cc3
18467-2507231630--32695-1-10968-2507232229,"C$1,110",5521,2025-07-23 19:50,2025-07-23 22:29,1,,,False,0.224212,2025-07-23,19:50:00,2025-07-23,22:29:00,2.65,ORD,DFW,FL5521,cc3
18467-2507230700--32695-1-10968-2507231320,C$620,5141,2025-07-23 7:00,2025-07-23 7:59,1,,,False,0.38267,2025-07-23,7:00:00,2025-07-23,7:59:00,1.98,YYZ,ORD,FL5141,cc3
18467-2507230700--32695-1-10968-2507231320,C$620,3132,2025-07-23 10:41,2025-07-23 13:20,1,,,False,0.38267,2025-07-23,10:41:00,2025-07-23,13:20:00,2.65,ORD,DFW,FL3132,cc3
18467-2507230900--32695-1-10968-2507231522,"C$1,110",5143,2025-07-23 9:00,2025-07-23 9:59,1,,,False,0.225407,2025-07-23,9:00:00,2025-07-23,9:59:00,1.98,YYZ,ORD,FL5143,cc3
18467-2507230900--32695-1-10968-2507231522,"C$1,110",4854,2025-07-23 12:45,2025-07-23 15:22,1,,,False,0.225407,2025-07-23,12:45:00,2025-07-23,15:22:00,2.62,ORD,DFW,FL4854,cc3
18467-2507231640--31722-0-10968-2507231902,C$596,8156,2025-07-23 16:40,2025-07-23 19:02,0,,,False,0.999,2025-07-23,16:40:00,2025-07-23,19:02:00,3.37,YYZ,DFW,FL8156,cc4
18467-2507230820--31722-0-10968-2507231042,C$596,8169,2025-07-23 8:20,2025-07-23 10:42,0,,,False,0.827135,2025-07-23,8:20:00,2025-07-23,10:42:00,3.37,YYZ,DFW,FL8169,cc4
18467-2507232000--31722-0-10968-2507232222,C$842,8130,2025-07-23 20:00,2025-07-23 22:22,0,,,False,0.439957,2025-07-23,20:00:00,2025-07-23,22:22:00,3.37,YYZ,DFW,FL8130,cc4
18467-2507230700--31722-1-10968-2507231124,C$618,490,2025-07-23 7:00,2025-07-23 7:59,1,,,False,0.362219,2025-07-23,7:00:00,2025-07-23,7:59:00,1.98,YYZ,ORD,FL490,cc4
18467-2507230700--31722-1-10968-2507231124,C$618,1297,2025-07-23 8:45,2025-07-23 11:24,1,,,False,0.362219,2025-07-23,8:45:00,2025-07-23,11:24:00,2.65,ORD,DFW,FL1297,cc4
